book_id,goodreads_book_id,authors,original_publication_year,title
372,10176,David Sedaris,2004.0,Dress Your Family in Corduroy and Denim
373,6319,"Roald Dahl, Quentin Blake",1982.0,The BFG
374,21,Bill Bryson,2003.0,A Short History of Nearly Everything
375,1852,Jack London,1903.0,The Call of the Wild
376,7864437,James Dashner,2011.0,"The Death Cure (Maze Runner, #3)"
377,16793,Neil Gaiman,1999.0,Stardust
378,33917,Jhumpa Lahiri,2003.0,The Namesake
379,8667848,Deborah Harkness,2011.0,"A Discovery of Witches (All Souls Trilogy, #1)"
380,11297,"Haruki Murakami, Jay Rubin",1987.0,Norwegian Wood
381,5168,Billie Letts,1995.0,Where the Heart Is
382,6567017,"John Green, David Levithan",2010.0,"Will Grayson, Will Grayson"
383,1241,James Frey,2003.0,A Million Little Pieces
384,2282133,Richelle Mead,2008.0,"Frostbite (Vampire Academy, #2)"
385,8520610,Susan Cain,2012.0,Quiet: The Power of Introverts in a World That Can't Stop Talking
386,233818,Scott O'Dell,1960.0,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)"
387,17250,"Arthur Miller, Christopher Bigsby",1953.0,The Crucible
388,50,Gary Paulsen,1986.0,"Hatchet (Brian's Saga, #1)"
389,68428,Brandon Sanderson,2006.0,"The Final Empire (Mistborn, #1)"
390,51496,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde
391,7784,Dr. Seuss,1971.0,The Lorax
392,389627,Jeff Kinney,2004.0,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)"
393,7896527,Sarah J. Maas,2012.0,"Throne of Glass (Throne of Glass, #1)"
394,2802316,Richelle Mead,2008.0,"Shadow Kiss (Vampire Academy, #3)"
395,46170,Ernest Hemingway,1940.0,For Whom the Bell Tolls
396,3367956,Jamie Ford,2009.0,Hotel on the Corner of Bitter and Sweet
397,343,"Patrick Süskind, John E. Woods",1985.0,Perfume: The Story of a Murderer
398,1097,Eric Schlosser,2001.0,Fast Food Nation: The Dark Side of the All-American Meal
399,3950967,J.K. Rowling,2007.0,The Tales of Beedle the Bard
400,22328,William Gibson,1984.0,Neuromancer
401,10799,Ernest Hemingway,1929.0,A Farewell to Arms
402,391729,Edgar Allan Poe,1843.0,The Tell-Tale Heart and Other Writings
403,10534,"Sun Tzu, Thomas Cleary",-500.0,The Art of War
404,11367726,William Landay,2012.0,Defending Jacob
405,4980,Kurt Vonnegut Jr.,1973.0,Breakfast of Champions
406,627206,Betty Edwards,1979.0,The New Drawing on the Right Side of the Brain
407,5826,Ann Patchett,2001.0,Bel Canto
408,1842,Jared Diamond,1997.0,"Guns, Germs, and Steel: The Fates of Human Societies"
409,9375,Fannie Flagg,1987.0,Fried Green Tomatoes at the Whistle Stop Cafe
410,37781,Chinua Achebe,1958.0,"Things Fall Apart (The African Trilogy, #1)"
411,33722,Sophie Kinsella,2005.0,The Undomestic Goddess
412,567795,Gary Chapman,1990.0,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate
413,7190,Alexandre Dumas,1844.0,The Three Musketeers
414,6948436,Chris Cleave,2008.0,Little Bee
415,3975774,Alyson Noel,2009.0,"Evermore (The Immortals, #1)"
416,6327,"Roald Dahl, Quentin Blake",1983.0,The Witches
417,40440,Diane Setterfield,2006.0,The Thirteenth Tale
418,6479259,Richelle Mead,2010.0,"Spirit Bound (Vampire Academy, #5)"
419,5996153,Richelle Mead,2009.0,"Blood Promise (Vampire Academy, #4)"
420,3478,Nicholas Sparks,1998.0,Message in a Bottle
421,8683812,Paula McLain,2011.0,The Paris Wife
422,862041,J.K. Rowling,1998.0,"Harry Potter Boxset (Harry Potter, #1-7)"
423,16248068,Kiera Cass,2013.0,"The Elite (The Selection, #2)"
424,119073,"Umberto Eco, William Weaver, Seán Barrett",1980.0,The Name of the Rose
425,46799,"Beatrice Sparks, Anonymous",1971.0,Go Ask Alice
426,310612,"John Kennedy Toole, Walker Percy",1980.0,A Confederacy of Dunces
427,92303,Oscar Wilde,1895.0,The Importance of Being Earnest
428,12127750,Rick Riordan,2012.0,"The Mark of Athena (The Heroes of Olympus, #3)"
429,34497,Terry Pratchett,1983.0,"The Color of Magic (Discworld, #1; Rincewind #1)"
430,4929,"Haruki Murakami, Philip Gabriel",2002.0,Kafka on the Shore
431,28877,Thomas Harris,1981.0,"Red Dragon (Hannibal Lecter, #1)"
432,41804,Isaac Asimov,1950.0,"I, Robot (Robot #0.1)"
433,42899,J.R. Ward,2005.0,"Dark Lover (Black Dagger Brotherhood, #1)"
434,7791997,Becca Fitzpatrick,2010.0,"Crescendo (Hush, Hush, #2)"
435,6482837,Lauren Oliver,2010.0,Before I Fall
436,9777,Arundhati Roy,1997.0,The God of Small Things
437,18079776,Sue Monk Kidd,2014.0,The Invention of Wings
438,6469165,Liane Moriarty,2009.0,What Alice Forgot
439,3869,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",1987.0,A Brief History of Time
440,7315573,Ken Follett,2010.0,"Fall of Giants (The Century Trilogy, #1)"
441,6320534,Stephen King,2009.0,Under the Dome
442,830,Neal Stephenson,1992.0,Snow Crash
443,51738,Sarah Dessen,2006.0,Just Listen
444,99107,"A.A. Milne, Ernest H. Shepard",1926.0,"Winnie-the-Pooh (Winnie-the-Pooh, #1)"
445,9736930,S.J. Watson,2011.0,Before I Go to Sleep
446,102868,Arthur Conan Doyle,1887.0,A Study in Scarlet
447,2248573,Christopher Paolini,2008.0,"Brisingr (The Inheritance Cycle, #3)"
448,56495,Rick Warren,2002.0,The Purpose Driven Life: What on Earth Am I Here for?
449,676924,"P.C. Cast, Kristin Cast",2007.0,"Betrayed (House of Night, #2)"
450,47212,Jim Butcher,2000.0,"Storm Front (The Dresden Files, #1)"
451,50398,"Jane Austen, Alfred MacAdam",1817.0,Northanger Abbey
452,16101128,Rick Yancey,2013.0,"The 5th Wave (The 5th Wave, #1)"
453,10920,Charles Frazier,1997.0,Cold Mountain
454,767680,"Laura Joffe Numeroff, Felicia Bond",1985.0,If You Give a Mouse a Cookie
455,42155,Emily Giffin,2005.0,"Something Blue (Darcy & Rachel, #2)"
456,12220,Tennessee Williams,1947.0,A Streetcar Named Desire
457,10692,Elizabeth Kostova,2005.0,The Historian
458,20170404,Emily St. John Mandel,2014.0,Station Eleven
459,18774964,"Fredrik Backman, Henning Koch",2012.0,A Man Called Ove
460,18335634,Cassandra Clare,2013.0,"Clockwork Princess (The Infernal Devices, #3)"
461,1078,Pearl S. Buck,1931.0,"The Good Earth (House of Earth, #1)"
462,2784,John Berger,1972.0,Ways of Seeing
463,5364,Diana Gabaldon,1992.0,"Dragonfly in Amber (Outlander, #2)"
464,1923820,Anonymous,1611.0,Holy Bible: King James Version
465,14758,Jennifer Weiner,2002.0,In Her Shoes
466,659469,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989.0,The Hobbit: Graphic Novel
467,297673,Junot Díaz,2007.0,The Brief Wondrous Life of Oscar Wao
468,37415,Zora Neale Hurston,1937.0,Their Eyes Were Watching God
469,41899,"Newt Scamander, J.K. Rowling, Albus Dumbledore",2001.0,Fantastic Beasts and Where to Find Them
470,17851885,"Malala Yousafzai, Christina Lamb",2012.0,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban
471,45032,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",1814.0,Mansfield Park
472,4069,Viktor E. Frankl,1946.0,Man's Search for Meaning
473,237209,Tana French,2007.0,"In the Woods (Dublin Murder Squad, #1)"
474,14743,Richard Dawkins,2006.0,The God Delusion
475,8492825,Gayle Forman,2011.0,"Where She Went (If I Stay, #2)"
476,7069,John Irving,1978.0,The World According to Garp
477,78129,Lee Child,1997.0,"Killing Floor (Jack Reacher, #1)"
478,2932,"Daniel Defoe, Gerald McCann, Virginia Woolf",1719.0,Robinson Crusoe
479,28862,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",1513.0,The Prince
480,18122,Philip Pullman,2000.0,"The Amber Spyglass (His Dark Materials, #3)"
481,43889,Terry Goodkind,1994.0,"Wizard's First Rule (Sword of Truth, #1)"
482,6837103,Kathleen Grissom,2010.0,The Kitchen House
483,5113,J.D. Salinger,1961.0,Franny and Zooey
484,29059,Chuck Palahniuk,2001.0,Choke
485,4934,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1880.0,The Brothers Karamazov
486,307791,Jeanne DuPrau,2003.0,"The City of Ember (Book of Ember, #1)"
487,7670,Michael Crichton,1969.0,The Andromeda Strain
488,11566,Stephen King,1996.0,The Green Mile
489,2547,Kahlil Gibran,1923.0,The Prophet
490,15196,Art Spiegelman,1985.0,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)"
491,2866718,"P.C. Cast, Kristin Cast",2008.0,"Untamed (House of Night, #4)"
492,7967,Orson Scott Card,1986.0,"Speaker for the Dead (Ender's Saga, #2)"
493,11138,C.S. Lewis,1952.0,Mere Christianity
494,29044,Donna Tartt,1992.0,The Secret History
495,4953,Dave Eggers,2000.0,A Heartbreaking Work of Staggering Genius
496,1295,Jean M. Auel,1980.0,"The Clan of the Cave Bear (Earth's Children, #1)"
497,3685,Anna Sewell,1877.0,Black Beauty
498,656,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",1869.0,War and Peace
499,28676,Bret Easton Ellis,1991.0,American Psycho
500,38980,Meg Cabot,2000.0,"The Princess Diaries (The Princess Diaries, #1)"
501,7061,Alexander McCall Smith,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)"
502,138398,"Robert Kirkman, Tony Moore",2004.0,"The Walking Dead, Vol. 01: Days Gone Bye"
503,70535,Arthur C. Clarke,1968.0,"2001: A Space Odyssey (Space Odyssey, #1)"
504,11422,Francine Rivers,1991.0,Redeeming Love
505,27523,"Tim LaHaye, Jerry B. Jenkins",1995.0,"Left Behind (Left Behind, #1)"
506,18635016,Kiera Cass,2014.0,"The One (The Selection, #3)"
507,7938275,Suzanne Collins,2010.0,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)"
508,1869,Barbara Ehrenreich,2001.0,Nickel and Dimed: On (Not) Getting By in America
509,1358844,Sophie Kinsella,2008.0,Remember Me?
510,233649,Robert Jordan,1990.0,"The Great Hunt (Wheel of Time, #2)"
511,6534,Patricia Cornwell,1990.0,"Postmortem (Kay Scarpetta, #1)"
512,23919,Edgar Allan Poe,1849.0,The Complete Stories and Poems
513,561909,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",1971.0,The Hiding Place: The Triumphant True Story of Corrie Ten Boom
514,3590,Arthur Conan Doyle,1892.0,The Adventures of Sherlock Holmes
515,16735,Pat Conroy,1986.0,The Prince of Tides
516,3985,Michael Chabon,2000.0,The Amazing Adventures of Kavalier & Clay
517,4268157,Simone Elkeles,2008.0,"Perfect Chemistry (Perfect Chemistry, #1)"
518,34268,"J.M. Barrie, Michael Hague",1904.0,Peter Pan
519,24768,Scott Westerfeld,2005.0,"Pretties (Uglies, #2)"
520,11275,"Haruki Murakami, Jay Rubin",1994.0,The Wind-Up Bird Chronicle
521,79885,Michael Connelly,2005.0,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)"
522,49628,David Mitchell,2004.0,Cloud Atlas
523,133518,Tim O'Brien,1990.0,The Things They Carried
524,114683,Banksy,1988.0,Wall and Piece
525,9593911,Lauren Oliver,2012.0,"Pandemonium (Delirium, #2)"
526,17231,Jeff Lindsay,2004.0,"Darkly Dreaming Dexter (Dexter, #1)"
527,110494,Charlaine Harris,2002.0,"Living Dead in Dallas (Sookie Stackhouse, #2)"
528,34897,Robert Jordan,1991.0,"The Dragon Reborn (Wheel of Time, #3)"
529,7733,"Jonathan Swift, Robert DeMaria Jr.",1726.0,Gulliver's Travels
530,12957,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598.0,Much Ado About Nothing
531,52357,"Unknown, Seamus Heaney",975.0,Beowulf
532,59980,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1987.0,Batman: Year One
533,24817626,Harper Lee,2015.0,Go Set a Watchman
534,1044355,David Sedaris,2008.0,When You Are Engulfed in Flames
535,8490112,Laini Taylor,2011.0,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)"
536,17878931,Victoria Aveyard,2015.0,"Red Queen (Red Queen, #1)"
537,12609433,Charles Duhigg,2011.0,The Power of Habit: Why We Do What We Do in Life and Business
538,386187,John Berendt,1994.0,Midnight in the Garden of Good and Evil
539,15717943,Colleen Hoover,2012.0,"Hopeless (Hopeless, #1)"
540,3008,"Frances Hodgson Burnett, Nancy Bond",1905.0,A Little Princess
541,51737,Sarah Dessen,2004.0,The Truth About Forever
542,84119,C.S. Lewis,1954.0,"The Horse and His Boy (Chronicles of Narnia, #5)"
543,6527740,Richelle Mead,2010.0,"Last Sacrifice (Vampire Academy, #6)"
544,77767,"Laura Ingalls Wilder, Garth Williams",1935.0,"Little House on the Prairie (Little House, #2)"
545,144974,"Margery Williams Bianco, William   Nicholson",1922.0,The Velveteen Rabbit
546,629,Robert M. Pirsig,1974.0,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values
547,8909,"H.G. Wells, Arthur C. Clarke",1897.0,The War of the Worlds
548,162085,Sara Shepard,2006.0,"Pretty Little Liars (Pretty Little Liars, #1)"
549,231850,Don Freeman,1948.0,Corduroy
550,3109,Michael Pollan,2006.0,The Omnivore's Dilemma: A Natural History of Four Meals
551,15790842,Kate Atkinson,2013.0,Life After Life
552,3462,Nicholas Sparks,2000.0,The Rescue
553,107291,Stephen King,1991.0,Needful Things
554,10987,Diana Gabaldon,1993.0,"Voyager (Outlander, #3)"
555,117251,"Kenneth Branagh, William Shakespeare",1996.0,"Hamlet: Screenplay, Introduction And Film Diary"
556,10603,Stephen King,1981.0,Cujo
557,10956,Jeffrey Eugenides,1993.0,The Virgin Suicides
558,140077,Charlaine Harris,2004.0,"Dead to the World (Sookie Stackhouse, #4)"
559,32261,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",1891.0,Tess of the D'Urbervilles
560,2175,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",1856.0,Madame Bovary
561,378,"Norton Juster, Jules Feiffer",1961.0,The Phantom Tollbooth
562,7235533,Brandon Sanderson,2010.0,"The Way of Kings (The Stormlight Archive, #1)"
563,140082,Charlaine Harris,2003.0,"Club Dead (Sookie Stackhouse, #3)"
564,248704,Ned Vizzini,2006.0,It's Kind of a Funny Story
565,68429,Brandon Sanderson,2007.0,"The Well of Ascension (Mistborn, #2)"
566,25041504,Jojo Moyes,2015.0,"After You (Me Before You, #2)"
567,10032672,Vanessa Diffenbaugh,2011.0,The Language of Flowers
568,59960,"Frank Miller, Klaus Janson, Lynn Varley",1986.0,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)"
569,13152,James Patterson,2005.0,"The Angel Experiment (Maximum Ride, #1)"
570,285092,Nick Hornby,1995.0,High Fidelity
571,15925,Nicholas Sparks,2003.0,The Guardian
572,46756,Margaret Atwood,2003.0,"Oryx and Crake (MaddAddam, #1)"
573,1274,John Gray,1998.0,"Men Are from Mars, Women Are from Venus"
574,33313,Anthony Bourdain,2000.0,Kitchen Confidential: Adventures in the Culinary Underbelly
575,7669,Michael Crichton,1999.0,Timeline
576,19380,Voltaire,1759.0,Candide
577,84981,Natalie Babbitt,1975.0,Tuck Everlasting
578,10629,"Stephen King, Marie Milpois",1983.0,Christine
579,197084,P.D. Eastman,1960.0,Are You My Mother?
580,222078,E.H. Gombrich,1950.0,The Story of Art
581,13206760,Marissa Meyer,2013.0,"Scarlet (The Lunar Chronicles, #2)"
582,69571,Robert T. Kiyosaki,1997.0,"Rich Dad, Poor Dad"
583,10637766,Becca Fitzpatrick,2011.0,"Silence (Hush, Hush, #3)"
584,6101718,Lev Grossman,2009.0,The Magicians (The Magicians #1)
585,13615,"Tsugumi Ohba, Takeshi Obata",2004.0,"Death Note, Vol. 1: Boredom (Death Note, #1)"
586,3682,Libba Bray,2003.0,"A Great and Terrible Beauty (Gemma Doyle, #1)"
587,256566,Jonathan Safran Foer,2002.0,Everything Is Illuminated
588,15769,Robert Ludlum,1986.0,"The Bourne Supremacy (Jason Bourne, #2)"
589,16056408,Tammara Webber,2012.0,"Easy (Contours of the Heart, #1)"
590,58696,"Charles Dickens, Jeremy Tambling",1849.0,David Copperfield
591,693208,"Sherman Alexie, Ellen Forney",2007.0,The Absolutely True Diary of a Part-Time Indian
592,117833,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",1967.0,The Master and Margarita
593,13642,Ursula K. Le Guin,1968.0,"A Wizard of Earthsea (Earthsea Cycle, #1)"
594,357664,"Kate DiCamillo, Chris Sheban",2000.0,Because of Winn-Dixie
595,5148,John Knowles,1959.0,A Separate Peace
596,5349,John Grisham,1995.0,The Rainmaker
597,3836,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",1605.0,Don Quixote
598,45107,Robin Hobb,1995.0,"Assassin's Apprentice (Farseer Trilogy, #1)"
599,8695,Douglas Adams,1980.0,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)"
600,7740152,Lauren Kate,2010.0,"Torment (Fallen, #2)"
601,19321,Beatrix Potter,1901.0,The Tale of Peter Rabbit
602,65641,"C.S. Lewis, Pauline Baynes",1953.0,"The Silver Chair (Chronicles of Narnia, #4)"
603,2767793,Brandon Sanderson,2008.0,"The Hero of Ages (Mistborn, #3)"
604,68783,Susanna Kaysen,1993.0,"Girl, Interrupted"
605,40173,Chelsea Handler,2007.0,"Are You There, Vodka? It's Me, Chelsea"
606,71728,"Richard Bach, Russell Munson",1970.0,Jonathan Livingston Seagull
607,8755785,Cassandra Clare,2014.0,"City of Heavenly Fire (The Mortal Instruments, #6)"
608,310259,"Robert Munsch, Sheila McGraw",1986.0,Love You Forever
609,10567,Stephen King,2006.0,Cell
610,16158542,Daniel James Brown,2013.0,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics
611,7332,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",1977.0,The Silmarillion (Middle-Earth Universe)
612,5094,Stephen King,1987.0,"The Drawing of the Three (The Dark Tower, #2)"
613,3407877,Kate Morton,2008.0,The Forgotten Garden
614,17690,"Franz Kafka, Edwin Muir, Willa Muir, Max Brod",1925.0,The Trial
615,22205,Sarah Dessen,2002.0,This Lullaby
616,14864,Jodi Picoult,2000.0,Plain Truth
617,6314763,Piper Kerman,2010.0,Orange Is the New Black
618,8921,"Arthur Conan Doyle, Anne Perry",1902.0,The Hound of the Baskervilles
619,11468377,Daniel Kahneman,2011.0,"Thinking, Fast and Slow"
620,402045,Marion Zimmer Bradley,1982.0,"The Mists of Avalon (Avalon, #1)"
621,37732,Judy Blume,1970.0,"Are You There God? It's Me, Margaret"
622,15926,Nicholas Sparks,2002.0,Nights in Rodanthe
623,18775247,Stephen King,2014.0,"Mr. Mercedes (Bill Hodges Trilogy, #1)"
624,140075,Charlaine Harris,2007.0,"All Together Dead (Sookie Stackhouse, #7)"
625,5166,Chris Bohjalian,1997.0,Midwives
626,420282,Chris Van Allsburg,1985.0,The Polar Express
627,125507,"Jon Scieszka, Lane Smith",1989.0,The True Story of the 3 Little Pigs
628,32682,Tom Clancy,1987.0,"Patriot Games (Jack Ryan Universe, #2)"
629,1431,"Paulo Coelho, Margaret Jull Costa",1998.0,Veronika Decides to Die
630,16071764,"Sheryl Sandberg, Nell Scovell",2013.0,"Lean In: Women, Work, and the Will to Lead"
631,170210,Charlaine Harris,2005.0,"Dead as a Doornail (Sookie Stackhouse, #5)"
632,10429045,Tahereh Mafi,2011.0,"Shatter Me (Shatter Me, #1)"
633,17214,Robert A. Heinlein,1959.0,Starship Troopers
634,12033455,Sophie Kinsella,2011.0,I've Got Your Number
635,10959,"Jostein Gaarder, Paulette Møller",1991.0,Sophie's World
636,11260526,Mark Cotta Vaz,2011.0,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)"
637,76778,Ray Bradbury,1950.0,The Martian Chronicles
638,7331435,Jennifer Egan,2010.0,A Visit from the Goon Squad
639,93,"Johanna Spyri, Angelo  Rinaldi, Beverly Cleary",1880.0,Heidi
640,83763,Michael Crichton,2002.0,Prey
641,84369,C.S. Lewis,1956.0,"The Last Battle (Chronicles of Narnia, #7)"
642,5064,Ken Follett,2007.0,"World Without End (The Kingsbridge Series, #2)"
643,1326258,"P.C. Cast, Kristin Cast",2008.0,"Chosen (House of Night, #3)"
644,13372690,Colleen Hoover,2012.0,"Slammed (Slammed, #1)"
645,544891,Alex Flinn,2007.0,"Beastly (Beastly, #1; Kendra Chronicles, #1)"
646,2696,"Geoffrey Chaucer, Nevill Coghill",1390.0,The Canterbury Tales
647,42149,Emily Giffin,2006.0,Baby Proof
648,7664041,Christopher Paolini,2011.0,"Inheritance (The Inheritance Cycle, #4)"
649,10357575,"Haruki Murakami, Jay Rubin, Philip Gabriel",2009.0,1Q84
650,46787,Harriet Beecher Stowe,1852.0,Uncle Tom's Cabin
651,480204,"Gaston Leroux, Alexander Teixeira de Mattos",1909.0,The Phantom of the Opera
652,140079,Charlaine Harris,2006.0,"Definitely Dead (Sookie Stackhouse, #6)"
653,2526,"José Saramago, Giovanni Pontiero",1995.0,Blindness
